,ID1,ID2,end_time,start_time
1264,1135,1155,187620,187540
149,1046,1039,187640,187540
1264,1155,1135,187620,187540
149,1039,1046,187640,187540
113,1033,1201,187700,187620
558,1109,1075,187680,187620
113,1201,1033,187700,187620
558,1075,1109,187680,187620
729,1334,1082,187900,187680
1136,1146,1127,187800,187680
729,1082,1334,187900,187680
1136,1127,1146,187800,187680
1654,1214,1191,187800,187700
1654,1191,1214,187800,187700
618,1188,1075,187820,187700
618,1075,1188,187820,187700
1209,1199,1133,187800,187720
559,1109,1075,187800,187720
150,1046,1039,187860,187720
490,1067,1334,187860,187720
490,1334,1067,187860,187720
150,1039,1046,187860,187720
1209,1133,1199,187800,187720
559,1075,1109,187800,187720
1147,1130,1187,187880,187760
1197,1189,1133,187900,187760
1147,1187,1130,187880,187760
1197,1133,1189,187900,187760
423,1152,1065,188080,187840
423,1065,1152,188080,187840
1143,1198,1127,187960,187860
1655,1214,1191,187920,187860
1143,1127,1198,187960,187860
1655,1191,1214,187920,187860
619,1188,1075,187940,187880
619,1075,1188,187940,187880
1211,1133,1228,188020,187900
132,1080,1035,188040,187900
1211,1228,1133,188020,187900
132,1035,1080,188040,187900
151,1046,1039,188220,187920
151,1039,1046,188220,187920
1413,1198,1146,188080,187980
1413,1146,1198,188080,187980
1347,1138,1336,188100,188000
1137,1127,1146,188060,188000
1656,1214,1191,188060,188000
1347,1336,1138,188100,188000
1656,1191,1214,188060,188000
1137,1146,1127,188060,188000
1144,1198,1127,188100,188020
1144,1127,1198,188100,188020
1788,1360,1336,188140,188060
1788,1336,1360,188140,188060
1148,1187,1130,188160,188080
133,1080,1035,188140,188080
1148,1130,1187,188160,188080
133,1035,1080,188140,188080
1657,1191,1214,188180,188100
1657,1214,1191,188180,188100
1225,1334,1133,188200,188140
1225,1133,1334,188200,188140
1775,1359,1334,188240,188140
1775,1334,1359,188240,188140
1691,1201,1210,188400,188200
1691,1210,1201,188400,188200
424,1065,1152,188300,188240
424,1152,1065,188300,188240
1462,1154,1214,188320,188260
1462,1214,1154,188320,188260
1414,1198,1146,188400,188320
1414,1146,1198,188400,188320
134,1080,1035,188620,188480
1692,1201,1210,188560,188480
134,1035,1080,188620,188480
1692,1210,1201,188560,188480
144,1336,1035,188560,188500
687,1336,1080,188560,188500
687,1080,1336,188560,188500
144,1035,1336,188560,188500
143,1180,1035,190120,190060
143,1035,1180,190120,190060
1090,1146,1126,190740,190200
1090,1126,1146,190740,190200
610,1164,1075,190320,190260
610,1075,1164,190320,190260
284,1171,1047,190400,190340
284,1047,1171,190400,190340
611,1164,1075,190500,190380
611,1075,1164,190500,190380
1693,1201,1210,190620,190420
1693,1210,1201,190620,190420
246,1044,1128,190900,190480
246,1128,1044,190900,190480
612,1075,1164,190660,190540
612,1164,1075,190660,190540
613,1164,1075,190900,190700
613,1075,1164,190900,190700
285,1047,1171,190780,190720
285,1171,1047,190780,190720
247,1128,1044,191280,190960
247,1044,1128,191280,190960
614,1164,1075,191200,191060
614,1075,1164,191200,191060
1091,1146,1126,191140,191060
1091,1126,1146,191140,191060
730,1334,1082,191540,191100
730,1082,1334,191540,191100
1092,1146,1126,191320,191240
1092,1126,1146,191320,191240
615,1164,1075,191400,191260
615,1075,1164,191400,191260
248,1044,1128,193400,191400
145,1336,1035,191520,191400
145,1035,1336,191520,191400
248,1128,1044,193400,191400
1093,1146,1126,191680,191420
1093,1126,1146,191680,191420
616,1075,1164,191540,191440
616,1164,1075,191540,191440
1732,1336,1212,191660,191480
1732,1212,1336,191660,191480
1635,1189,1336,191620,191500
1635,1336,1189,191620,191500
286,1171,1047,191780,191720
286,1047,1171,191780,191720
1733,1336,1212,191860,191740
1733,1212,1336,191860,191740
1694,1210,1201,192000,191940
1694,1201,1210,192000,191940
63,1042,1032,192220,192140
63,1032,1042,192220,192140
1548,1171,1215,192260,192200
1548,1215,1171,192260,192200
1390,1214,1144,192600,192500
1390,1144,1214,192600,192500
398,1180,1057,193040,192900
398,1057,1180,193040,192900
1415,1146,1198,193040,192980
1415,1198,1146,193040,192980
249,1128,1044,194540,193440
249,1044,1128,194540,193440
1416,1198,1146,193540,193480
1416,1146,1198,193540,193480
287,1171,1047,193660,193500
287,1047,1171,193660,193500
1417,1198,1146,193720,193580
1417,1146,1198,193720,193580
1367,1142,1164,193740,193660
1367,1164,1142,193740,193660
1368,1142,1164,193900,193840
1368,1164,1142,193900,193840
130,1035,1051,194080,194000
130,1051,1035,194080,194000
1695,1201,1210,194100,194040
1695,1210,1201,194100,194040
1198,1189,1133,194220,194040
1198,1133,1189,194220,194040
152,1039,1046,194300,194060
1552,1336,1171,194120,194060
1552,1171,1336,194120,194060
152,1046,1039,194300,194060
1418,1198,1146,194180,194120
1418,1146,1198,194180,194120
1348,1336,1138,194280,194140
1348,1138,1336,194280,194140
1696,1201,1210,194240,194160
1696,1210,1201,194240,194160
135,1035,1127,194280,194160
135,1127,1035,194280,194160
64,1032,1042,194240,194180
64,1042,1032,194240,194180
380,1191,1053,194340,194200
592,1146,1075,194300,194200
592,1075,1146,194300,194200
380,1053,1191,194340,194200
1419,1146,1198,194380,194220
573,1075,1142,194320,194220
573,1142,1075,194320,194220
1419,1198,1146,194380,194220
1697,1201,1210,194380,194320
1697,1210,1201,194380,194320
620,1075,1198,194420,194340
620,1198,1075,194420,194340
593,1146,1075,194460,194340
593,1075,1146,194460,194340
1420,1146,1198,194920,194440
1420,1198,1146,194920,194440
594,1146,1075,194580,194500
930,1171,1105,194820,194500
930,1105,1171,194820,194500
594,1075,1146,194580,194500
288,1047,1171,194620,194500
288,1171,1047,194620,194500
924,1143,1105,194620,194540
924,1105,1143,194620,194540
1580,1177,1191,194620,194560
1580,1191,1177,194620,194560
1610,1187,1189,194680,194620
1610,1189,1187,194680,194620
1581,1191,1177,195240,194660
1581,1177,1191,195240,194660
279,1047,1105,194840,194680
279,1105,1047,194840,194680
925,1143,1105,194840,194700
925,1105,1143,194840,194700
574,1075,1142,195260,194700
574,1142,1075,195260,194700
1199,1133,1189,194780,194720
595,1075,1146,195140,194720
1199,1189,1133,194780,194720
595,1146,1075,195140,194720
289,1171,1047,194800,194740
1375,1143,1171,194820,194740
289,1047,1171,194800,194740
1375,1171,1143,194820,194740
370,1053,1103,195260,194820
370,1103,1053,195260,194820
883,1191,1103,195100,194820
883,1103,1191,195100,194820
857,1103,1177,194880,194820
857,1177,1103,194880,194820
136,1035,1138,194920,194860
381,1053,1191,194920,194860
381,1191,1053,194920,194860
136,1138,1035,194920,194860
621,1198,1075,195020,194880
621,1075,1198,195020,194880
926,1143,1105,195040,194880
926,1105,1143,195040,194880
858,1177,1103,195260,194920
858,1103,1177,195260,194920
1482,1155,1335,195100,194960
1482,1335,1155,195100,194960
972,1122,1178,195080,195000
972,1178,1122,195080,195000
1200,1189,1133,195080,195020
1200,1133,1189,195080,195020
382,1191,1053,195100,195040
382,1053,1191,195100,195040
884,1191,1103,195260,195160
884,1103,1191,195260,195160
350,1155,1051,195240,195180
350,1051,1155,195240,195180
250,1128,1044,195320,195220
250,1044,1128,195320,195220
1582,1191,1177,195520,195280
1582,1177,1191,195520,195280
859,1177,1103,195520,195300
859,1103,1177,195520,195300
371,1053,1103,195520,195300
371,1103,1053,195520,195300
575,1075,1142,195440,195320
575,1142,1075,195440,195320
927,1143,1105,195440,195340
927,1105,1143,195440,195340
885,1191,1103,195520,195380
251,1128,1044,196580,195380
885,1103,1191,195520,195380
251,1044,1128,196580,195380
1698,1210,1201,195480,195400
1698,1201,1210,195480,195400
280,1047,1105,195480,195400
280,1105,1047,195480,195400
290,1047,1171,195500,195420
290,1171,1047,195500,195420
1421,1198,1146,195760,195440
1421,1146,1198,195760,195440
114,1201,1033,195520,195460
114,1033,1201,195520,195460
1117,1206,1126,195600,195500
1117,1126,1206,195600,195500
886,1103,1191,195880,195560
973,1122,1178,195660,195560
886,1191,1103,195880,195560
596,1075,1146,195620,195560
372,1053,1103,196100,195560
596,1146,1075,195620,195560
973,1178,1122,195660,195560
372,1103,1053,196100,195560
576,1075,1142,195660,195580
281,1047,1105,196160,195580
281,1105,1047,196160,195580
576,1142,1075,195660,195580
291,1047,1171,195920,195600
1583,1177,1191,195740,195600
1583,1191,1177,195740,195600
311,1125,1049,196840,195600
311,1049,1125,196840,195600
291,1171,1047,195920,195600
597,1075,1146,195800,195660
597,1146,1075,195800,195660
1457,1180,1152,195900,195700
577,1142,1075,195820,195700
577,1075,1142,195820,195700
1457,1152,1180,195900,195700
153,1039,1046,195940,195760
153,1046,1039,195940,195760
1616,1188,1193,195900,195840
1113,1198,1126,195900,195840
1113,1126,1198,195900,195840
1616,1193,1188,195900,195840
931,1171,1105,196140,195860
931,1105,1171,196140,195860
598,1146,1075,196080,195860
598,1075,1146,196080,195860
911,1125,1105,196040,195880
911,1105,1125,196040,195880
578,1075,1142,196080,195940
300,1105,1049,196080,195940
137,1035,1138,196100,195940
137,1138,1035,196100,195940
300,1049,1105,196080,195940
578,1142,1075,196080,195940
654,1138,1080,196020,195960
654,1080,1138,196020,195960
985,1143,1125,196120,195980
985,1125,1143,196120,195980
974,1122,1178,196100,196020
974,1178,1122,196100,196020
1159,1187,1133,196200,196040
1349,1138,1336,196220,196040
1376,1143,1171,196100,196040
292,1047,1171,196140,196040
1159,1133,1187,196200,196040
1376,1171,1143,196100,196040
1349,1336,1138,196220,196040
292,1171,1047,196140,196040
579,1142,1075,196180,196120
154,1039,1046,196200,196120
154,1046,1039,196200,196120
301,1049,1105,196420,196120
301,1105,1049,196420,196120
579,1075,1142,196180,196120
373,1053,1103,196480,196140
373,1103,1053,196480,196140
129,1035,1040,196240,196160
912,1105,1125,196220,196160
912,1125,1105,196220,196160
129,1040,1035,196240,196160
1362,1146,1142,196240,196160
975,1178,1122,196240,196160
975,1122,1178,196240,196160
1362,1142,1146,196240,196160
1201,1189,1133,196240,196180
1201,1133,1189,196240,196180
1617,1193,1188,196260,196200
1617,1188,1193,196260,196200
282,1047,1105,196360,196200
282,1105,1047,196360,196200
599,1075,1146,196320,196260
138,1138,1035,196320,196260
599,1146,1075,196320,196260
138,1035,1138,196320,196260
1202,1189,1133,196380,196280
1202,1133,1189,196380,196280
155,1046,1039,196380,196300
155,1039,1046,196380,196300
580,1075,1142,196840,196300
580,1142,1075,196840,196300
1483,1155,1335,196420,196320
1350,1336,1138,196420,196320
1483,1335,1155,196420,196320
1350,1138,1336,196420,196320
600,1075,1146,196480,196380
351,1155,1051,196480,196380
600,1146,1075,196480,196380
351,1051,1155,196480,196380
667,1080,1191,196540,196400
667,1191,1080,196540,196400
65,1042,1032,196460,196400
65,1032,1042,196460,196400
283,1047,1105,196720,196480
932,1171,1105,196540,196480
932,1105,1171,196540,196480
283,1105,1047,196720,196480
1618,1193,1188,196620,196480
1618,1188,1193,196620,196480
293,1047,1171,196560,196500
293,1171,1047,196560,196500
352,1155,1051,196700,196520
352,1051,1155,196700,196520
1611,1187,1189,196600,196540
1397,1146,1164,196600,196540
1611,1189,1187,196600,196540
1397,1164,1146,196600,196540
1699,1201,1210,196660,196600
1699,1210,1201,196660,196600
976,1122,1178,196760,196700
976,1178,1122,196760,196700
252,1044,1128,196960,196720
252,1128,1044,196960,196720
1377,1171,1143,196840,196740
1377,1143,1171,196840,196740
1203,1133,1189,196920,196780
1203,1189,1133,196920,196780
977,1122,1178,196880,196800
977,1178,1122,196880,196800
1509,1162,1199,196920,196820
1509,1199,1162,196920,196820
1160,1187,1133,196940,196840
1612,1189,1187,196900,196840
1612,1187,1189,196900,196840
1160,1133,1187,196940,196840
131,1035,1075,196940,196860
131,1075,1035,196940,196860
353,1155,1051,197020,196920
353,1051,1155,197020,196920
140,1035,1146,197080,196940
140,1146,1035,197080,196940
253,1128,1044,197980,197000
1161,1133,1187,197160,197000
253,1044,1128,197980,197000
1161,1187,1133,197160,197000
1510,1162,1199,197120,197060
1510,1199,1162,197120,197060
142,1171,1035,197480,197120
142,1035,1171,197480,197120
1094,1146,1126,197540,197160
1094,1126,1146,197540,197160
1204,1189,1133,197300,197240
1204,1133,1189,197300,197240
156,1046,1039,197540,197440
156,1039,1046,197540,197440
1052,1127,1126,197580,197520
1351,1138,1336,197580,197520
1351,1336,1138,197580,197520
1052,1126,1127,197580,197520
531,1214,1073,197660,197560
531,1073,1214,197660,197560
157,1046,1039,197760,197620
157,1039,1046,197760,197620
1549,1215,1171,197780,197640
1549,1171,1215,197780,197640
738,1085,1097,197820,197660
738,1097,1085,197820,197660
1352,1138,1336,197860,197700
1352,1336,1138,197860,197700
811,1171,1090,197860,197800
811,1090,1171,197860,197800
532,1073,1214,198100,197840
532,1214,1073,198100,197840
1353,1138,1336,198260,197920
139,1035,1138,198000,197920
1353,1336,1138,198260,197920
146,1035,1336,198320,197920
146,1336,1035,198320,197920
139,1138,1035,198000,197920
1700,1201,1210,198140,197940
1700,1210,1201,198140,197940
254,1044,1128,198420,198040
254,1128,1044,198420,198040
1701,1210,1201,198300,198240
533,1073,1214,198520,198240
533,1214,1073,198520,198240
1701,1201,1210,198300,198240
1755,1336,1215,198760,198560
255,1044,1128,198700,198560
255,1128,1044,198700,198560
1755,1215,1336,198760,198560
256,1044,1128,199040,198760
256,1128,1044,199040,198760
1354,1336,1138,198920,198860
1354,1138,1336,198920,198860
581,1075,1142,199280,199220
581,1142,1075,199280,199220
257,1044,1128,201240,199400
257,1128,1044,201240,199400
1702,1201,1210,200000,199720
1702,1210,1201,200000,199720
582,1075,1142,199840,199780
582,1142,1075,199840,199780
1703,1210,1201,200540,200200
1703,1201,1210,200540,200200
365,1051,1335,200300,200240
365,1335,1051,200300,200240
366,1335,1051,200780,200700
366,1051,1335,200780,200700
1114,1126,1198,200780,200720
1114,1198,1126,200780,200720
420,1133,1065,201000,200880
420,1065,1133,201000,200880
421,1133,1065,201400,201320
421,1065,1133,201400,201320
258,1044,1128,201480,201380
258,1128,1044,201480,201380
259,1044,1128,202100,201540
259,1128,1044,202100,201540
367,1335,1051,202160,202100
367,1051,1335,202160,202100
1704,1201,1210,202480,202420
1704,1210,1201,202480,202420
260,1128,1044,202640,202460
821,1090,1198,202540,202460
260,1044,1128,202640,202460
821,1198,1090,202540,202460
261,1128,1044,203540,202800
261,1044,1128,203540,202800
583,1142,1075,203120,203060
583,1075,1142,203120,203060
1705,1210,1201,203360,203280
1705,1201,1210,203360,203280
1706,1201,1210,203500,203420
1706,1210,1201,203500,203420
66,1032,1042,203540,203440
66,1042,1032,203540,203440
584,1142,1075,203520,203460
584,1075,1142,203520,203460
1584,1177,1191,203640,203520
1584,1191,1177,203640,203520
67,1042,1032,203680,203580
67,1032,1042,203680,203580
15,1029,1073,203760,203620
15,1073,1029,203760,203620
585,1075,1142,203740,203660
585,1142,1075,203740,203660
1162,1187,1133,203780,203680
1162,1133,1187,203780,203680
425,1065,1152,204540,203740
1520,1164,1198,203800,203740
1520,1198,1164,203800,203740
425,1152,1065,204540,203740
586,1075,1142,204040,203880
1163,1133,1187,203980,203880
1163,1187,1133,203980,203880
586,1142,1075,204040,203880
77,1033,1156,204160,203980
77,1156,1033,204160,203980
1164,1133,1187,204120,204040
1164,1187,1133,204120,204040
587,1142,1075,204200,204080
587,1075,1142,204200,204080
16,1073,1029,204180,204100
16,1029,1073,204180,204100
964,1336,1117,204220,204160
964,1117,1336,204220,204160
1165,1133,1187,204320,204180
1165,1187,1133,204320,204180
17,1073,1029,204340,204260
17,1029,1073,204340,204260
262,1044,1128,204420,204320
262,1128,1044,204420,204320
1658,1191,1214,204400,204340
1658,1214,1191,204400,204340
588,1075,1142,204440,204360
588,1142,1075,204440,204360
141,1152,1035,204560,204380
141,1035,1152,204560,204380
18,1073,1029,204640,204400
18,1029,1073,204640,204400
1707,1210,1201,204560,204480
1707,1201,1210,204560,204480
1537,1189,1171,204580,204520
1537,1171,1189,204580,204520
426,1152,1065,204740,204580
426,1065,1152,204740,204580
1288,1138,1136,204740,204600
263,1128,1044,205200,204600
263,1044,1128,205200,204600
1288,1136,1138,204740,204600
429,1180,1065,204720,204640
429,1065,1180,204720,204640
19,1073,1029,204760,204700
19,1029,1073,204760,204700
1458,1152,1180,204920,204780
1458,1180,1152,204920,204780
1728,1210,1213,204960,204800
1728,1213,1210,204960,204800
264,1128,1044,208220,205300
264,1044,1128,208220,205300
115,1201,1033,206680,206620
115,1033,1201,206680,206620
368,1335,1051,206820,206760
368,1051,1335,206820,206760
116,1033,1201,207200,206900
116,1201,1033,207200,206900
1708,1201,1210,207220,206940
1708,1210,1201,207220,206940
1422,1146,1198,207720,207600
1422,1198,1146,207720,207600
1423,1146,1198,207920,207840
1423,1198,1146,207920,207840
117,1033,1201,207980,207920
117,1201,1033,207980,207920
1709,1210,1201,208300,208240
1709,1201,1210,208300,208240
1710,1201,1210,208480,208420
1710,1210,1201,208480,208420
13,1026,1115,208640,208500
13,1115,1026,208640,208500
265,1128,1044,209020,208540
265,1044,1128,209020,208540
1424,1146,1198,209380,209320
1424,1198,1146,209380,209320
427,1065,1152,209460,209360
427,1152,1065,209460,209360
266,1044,1128,211560,209380
266,1128,1044,211560,209380
160,1090,1039,209520,209460
160,1039,1090,209520,209460
161,1039,1090,209820,209580
161,1090,1039,209820,209580
14,1115,1026,209940,209840
14,1026,1115,209940,209840
1459,1152,1180,210300,209920
1459,1180,1152,210300,209920
1711,1210,1201,210000,209940
1711,1201,1210,210000,209940
1659,1191,1214,210040,209960
1659,1214,1191,210040,209960
688,1080,1336,210240,210000
688,1336,1080,210240,210000
1010,1125,1189,210240,210040
1712,1210,1201,210160,210040
1712,1201,1210,210160,210040
1010,1189,1125,210240,210040
1355,1138,1336,210220,210140
1355,1336,1138,210220,210140
1752,1213,1341,210240,210180
1752,1341,1213,210240,210180
589,1075,1142,210340,210260
589,1142,1075,210340,210260
1665,1193,1227,210380,210280
1665,1227,1193,210380,210280
689,1336,1080,210380,210300
689,1080,1336,210380,210300
428,1065,1152,210480,210400
428,1152,1065,210480,210400
1666,1193,1227,210520,210420
1666,1227,1193,210520,210420
690,1336,1080,210520,210440
690,1080,1336,210520,210440
1713,1201,1210,210660,210460
1613,1187,1189,210560,210460
1613,1189,1187,210560,210460
1713,1210,1201,210660,210460
590,1142,1075,210580,210520
590,1075,1142,210580,210520
1539,1201,1171,210600,210540
198,1158,1040,210600,210540
198,1040,1158,210600,210540
1539,1171,1201,210600,210540
933,1171,1105,210660,210580
933,1105,1171,210660,210580
1425,1146,1198,210700,210600
1425,1198,1146,210700,210600
591,1075,1142,210760,210700
1660,1214,1191,210760,210700
591,1142,1075,210760,210700
1660,1191,1214,210760,210700
68,1042,1032,211040,210720
1512,1336,1162,210800,210720
1512,1162,1336,210800,210720
68,1032,1042,211040,210720
1356,1336,1138,210920,210760
1356,1138,1336,210920,210760
1661,1214,1191,211120,210820
1661,1191,1214,211120,210820
934,1171,1105,210960,210900
934,1105,1171,210960,210900
1662,1191,1214,211640,211480
737,1084,1213,211540,211480
737,1213,1084,211540,211480
1662,1214,1191,211640,211480
199,1158,1040,211620,211520
199,1040,1158,211620,211520
320,1189,1049,211660,211580
320,1049,1189,211660,211580
1426,1198,1146,211720,211640
1426,1146,1198,211720,211640
1357,1336,1138,211780,211680
1357,1138,1336,211780,211680
1538,1171,1189,211880,211820
1538,1189,1171,211880,211820
978,1122,1336,212080,211920
978,1336,1122,212080,211920
1358,1138,1336,212200,211960
1358,1336,1138,212200,211960
